day,timestamp,hydro_norm,velvet_norm,spread_norm,abs_spread_norm,spread_z,rolling_level_corr,rolling_move_corr,is_node,regime,fwd_spread_change_1000,fwd_abs_spread_change_1000,fwd_VELVETFRUIT_EXTRACT_1000_bps,fwd_HYDROGEL_PACK_1000_bps,fwd_VEV_5000_1000_bps,fwd_VEV_5200_1000_bps,fwd_VEV_5300_1000_bps,fwd_VEV_5400_1000_bps,fwd_VEV_5500_1000_bps,fwd_spread_change_5000,fwd_abs_spread_change_5000,fwd_VELVETFRUIT_EXTRACT_5000_bps,fwd_HYDROGEL_PACK_5000_bps,fwd_VEV_5000_5000_bps,fwd_VEV_5200_5000_bps,fwd_VEV_5300_5000_bps,fwd_VEV_5400_5000_bps,fwd_VEV_5500_5000_bps,fwd_spread_change_10000,fwd_abs_spread_change_10000,fwd_VELVETFRUIT_EXTRACT_10000_bps,fwd_HYDROGEL_PACK_10000_bps,fwd_VEV_5000_10000_bps,fwd_VEV_5200_10000_bps,fwd_VEV_5300_10000_bps,fwd_VEV_5400_10000_bps,fwd_VEV_5500_10000_bps,fwd_spread_change_50000,fwd_abs_spread_change_50000,fwd_VELVETFRUIT_EXTRACT_50000_bps,fwd_HYDROGEL_PACK_50000_bps,fwd_VEV_5000_50000_bps,fwd_VEV_5200_50000_bps,fwd_VEV_5300_50000_bps,fwd_VEV_5400_50000_bps,fwd_VEV_5500_50000_bps
0,129000,99.495,99.87619047619047,-0.38119047619046853,0.38119047619046853,-1.969600753145443,0.41939702617535657,0.451328118255973,False,MIXED,0.09214285714284642,-0.09214285714284642,-5.721369314388713,3.5177647117956568,-119.5219123505975,-104.71204188481687,-208.3333333333337,-243.90243902439045,-588.2352941176472,0.09214285714284642,-0.09214285714284642,-5.721369314388713,3.5177647117956568,-119.5219123505975,-157.06806282722474,-208.3333333333337,-243.90243902439045,-588.2352941176472,0.22976190476190084,-0.22976190476190084,-30.513969676743137,-7.538067239559743,-577.689243027888,-942.4083769633506,-1041.6666666666663,-1463.4146341463415,-2352.9411764705887,0.24309523809523625,-0.24309523809523625,-3.8142462095924756,20.60405045479774,-79.68127490039834,-209.42408376963374,-208.3333333333337,-487.8048780487809,-1176.4705882352944
0,130000,99.53,99.81904761904762,-0.2890476190476221,0.2890476190476221,-1.403136739827296,0.41981121841941477,0.43924904757135413,False,MIXED,0.09809523809524023,-0.09809523809524023,-3.81642972998808,6.028333165879474,-80.6451612903225,-211.64021164021162,-212.7659574468088,-250.00000000000023,-625.0,0.009999999999990905,-0.009999999999990905,0.0,1.0047221943132456,0.0,-105.82010582010581,0.0,0.0,0.0,0.1276190476190493,-0.1276190476190493,-24.80679324491919,-12.056666331758947,-483.87096774193503,-899.4708994709,-1063.829787234043,-1250.0,-1875.0,0.26809523809524194,-0.26809523809524194,-3.81642972998808,23.10861046920465,-80.6451612903225,-264.55026455026507,-212.7659574468088,-500.00000000000045,-625.0
0,131000,99.59,99.78095238095239,-0.19095238095238187,0.19095238095238187,-0.8084137189871409,0.42749352904757926,0.4245089032549024,False,MIXED,-0.06714285714285495,0.06714285714285495,5.7268301994839454,-1.004116879205208,121.95121951219522,216.21621621621622,326.08695652173833,512.8205128205133,666.6666666666665,-0.07190476190476147,0.07190476190476147,-3.8178867996563337,-11.045285671251737,-81.30081300813052,-108.10810810810811,-108.69565217391353,-256.41025641025664,0.0,-0.07666666666666799,0.07666666666666799,-13.362603798797723,-21.086454463299376,-243.90243902439045,-432.43243243243245,-434.7826086956519,-512.8205128205133,0.0,0.2030952380952442,-0.17880952380951953,-3.8178867996563337,16.567928506878715,-81.30081300813052,-216.21621621621622,-108.69565217391353,-512.8205128205133,0.0
0,132000,99.58,99.83809523809524,-0.2580952380952368,0.2580952380952368,-1.1939713682626092,0.4376246690222022,0.4187759811614213,False,MIXED,-0.0071428571428668874,0.0071428571428668874,5.723552418201994,5.021088572001453,120.48192771084265,211.64021164021162,315.7894736842115,243.90243902439045,625.0,0.043333333333322344,-0.043333333333322344,-13.354955642468358,-9.03795942960417,-261.0441767068272,-423.28042328042324,-526.3157894736847,-731.7073170731703,-625.0,0.07333333333332348,-0.07333333333332348,-13.354955642468358,-6.02530628640241,-261.0441767068272,-423.28042328042324,-526.3157894736847,-731.7073170731703,-625.0,0.20619047619047137,-0.20619047619047137,-7.6314032242674745,13.054830287206887,-160.64257028112428,-317.46031746031747,-315.7894736842104,-975.6097560975608,-625.0
0,133000,99.63,99.8952380952381,-0.2652380952381037,0.2652380952381037,-1.2125619455898877,0.43984939354590685,0.40521427372502067,False,MIXED,-0.023809523809518396,0.023809523809518396,-7.627037849174956,-10.037137408410723,-158.73015873015927,-259.06735751295315,-408.1632653061229,-476.1904761904767,-588.2352941176472,0.2638095238095417,-0.2638095238095417,-32.414910858995505,-6.022282445046212,-634.9206349206349,-1088.0829015544048,-1428.5714285714291,-1666.6666666666663,-2352.9411764705887,0.13047619047620174,-0.13047619047620174,-19.067594622937946,-6.022282445046212,-357.142857142857,-621.761658031088,-816.3265306122447,-952.3809523809523,-1176.4705882352944,0.06666666666666288,-0.06666666666666288,-6.673658118028225,0.0,-119.04761904761862,-310.880829015544,-408.1632653061229,-714.285714285714,-1176.4705882352944
0,134000,99.53,99.81904761904762,-0.2890476190476221,0.2890476190476221,-1.3353819690740714,0.439764850897719,0.39449087539009037,False,MIXED,0.009999999999990905,-0.009999999999990905,0.0,1.0047221943132456,0.0,-53.19148936170248,0.0,0.0,0.0,0.1376190476190544,-0.1376190476190544,-24.80679324491919,-11.051944137445702,-463.709677419355,-797.8723404255317,-851.0638297872341,-1250.0,-1875.0,0.24904761904763006,-0.24904761904763006,-21.94447094742813,3.014166582939737,-423.3870967741937,-744.6808510638303,-851.0638297872341,-999.9999999999998,-1250.0,0.16714285714286348,-0.16714285714286348,-5.72464459498101,11.051944137445702,-120.96774193548376,-265.9574468085102,-212.7659574468088,-749.9999999999995,-625.0
0,135000,99.53999999999999,99.81904761904762,-0.2790476190476312,0.2790476190476312,-1.2469159305346125,0.4344510671496302,0.3835576399037158,False,MIXED,0.016190476190487857,-0.016190476190487857,-7.63285945997505,-6.027727546714656,-161.290322580645,-213.90374331550777,-319.14893617021266,-500.00000000000045,-625.0,0.11761904761905839,-0.11761904761905839,-24.80679324491919,-13.060076351215644,-483.87096774193503,-802.139037433155,-1063.829787234043,-1250.0,-1875.0,0.24761904761905384,-0.24761904761905384,-24.80679324491919,0.0,-483.87096774193503,-802.139037433155,-1063.829787234043,-1250.0,-1875.0,0.18523809523810542,-0.18523809523810542,-9.54107432496909,9.04159132007143,-161.290322580645,-320.8556149732622,-425.53191489361654,-749.9999999999995,-625.0
0,136000,99.48,99.74285714285715,-0.26285714285714334,0.26285714285714334,-1.1264777246047852,0.4321979060833724,0.38835897556360827,False,MIXED,0.048095238095228865,-0.048095238095228865,-3.819344982335382,1.0052271813432156,-61.47540983606592,-109.28961748633893,-109.8901098901095,0.0,0.0,-0.004761904761906521,0.004761904761906521,-9.54836245583901,-10.052271813429936,-163.93442622950838,-327.86885245901675,-329.67032967032964,-263.1578947368418,0.0,0.3304761904762046,-0.1952380952380821,-19.09672491167802,14.073180538802799,-409.83606557377095,-765.0273224043714,-989.0109890109889,-1052.6315789473683,-1333.333333333333,0.16095238095239495,-0.16095238095239495,1.9096724911671359,18.09408926417344,61.47540983606481,0.0,109.8901098901095,-263.1578947368418,0.0
0,137000,99.49,99.70476190476191,-0.21476190476191448,0.21476190476191448,-0.8202198109265325,0.4337151819459726,0.3975036315828321,False,MIXED,0.21333333333335247,-0.21333333333335247,-13.372814977552494,8.041009146648737,-268.04123711340225,-497.2375690607733,-666.6666666666665,-789.4736842105266,-1333.333333333333,0.030000000000001137,-0.030000000000001137,0.0,3.0153784299935538,0.0,0.0,0.0,0.0,0.0,0.25428571428571445,-0.1752380952381145,-11.462412837902614,14.071766006633624,-226.8041237113405,-441.9889502762431,-444.444444444444,-789.4736842105266,-666.6666666666665,0.09285714285715585,-0.09285714285715585,5.731206418950752,15.076892149965548,103.09278350515427,110.49723756906049,222.22222222222143,-263.1578947368418,0.0
0,138000,99.57000000000001,99.57142857142857,-0.0014285714285620088,0.0014285714285620088,0.45795604198049805,0.43971480644541117,0.4007496458378336,True,NODE,-0.15000000000000568,0.15000000000000568,0.0,-15.064778547755342,21.186440677967155,58.13953488372103,238.09523809523725,0.0,0.0,-0.13333333333333997,0.13333333333333997,13.390722142514466,0.0,296.61016949152463,523.2558139534893,714.285714285714,857.1428571428563,1538.4615384615374,0.29809523809522886,0.29523809523810485,-3.825920612147149,26.112282816108667,-84.74576271186419,-174.4186046511631,-238.09523809523836,-285.71428571428584,0.0,-0.08333333333334281,0.08333333333334281,13.390722142514466,5.021592849252521,275.4237288135597,406.97674418604726,714.285714285714,285.7142857142847,1538.4615384615374
0,139000,99.42,99.57142857142857,-0.1514285714285677,0.1514285714285677,-0.4246602512014472,0.45199638639647977,0.40558866675239896,False,MIXED,-0.010000000000005116,0.010000000000005116,0.0,-1.0058338362506358,-21.141649048626032,-57.80346820809301,-232.55813953488413,0.0,0.0,0.11142857142857565,-0.11142857142857565,2.869440459110084,14.08167370750446,42.283298097252064,57.80346820809301,0.0,285.7142857142847,769.2307692307687,0.5080952380952368,0.20523809523810144,-3.825920612147149,47.27419030376101,-84.56659619450302,-173.41040462427793,-232.55813953488413,-285.71428571428584,0.0,-0.022380952380942176,0.022380952380942176,15.303682448588596,13.075839871252715,317.12473572938603,462.42774566473963,465.11627906976827,571.4285714285717,1538.4615384615374
0,140000,99.41,99.57142857142857,-0.1614285714285728,0.1614285714285728,-0.47030794823919975,0.4692723420655868,0.4104068563848973,False,MIXED,-0.10619047619047706,0.10619047619047706,7.651841224294298,-3.017805049794209,169.49152542372838,290.6976744186052,476.1904761904767,571.4285714285717,1538.4615384615374,0.12999999999999545,-0.12999999999999545,0.0,13.077155215772684,0.0,0.0,0.0,0.0,0.0,0.3709523809523745,0.048095238095228865,1.9129603060741296,39.23146564732028,42.372881355932094,58.13953488372103,238.09523809523725,0.0,0.0,-0.06238095238094843,0.06238095238094843,15.303682448588596,9.053415149380406,317.79661016949177,523.2558139534893,714.285714285714,285.7142857142847,1538.4615384615374
0,141000,99.38,99.64761904761905,-0.26761904761904987,0.26761904761904987,-1.097255879560847,0.48351982517722664,0.4174874671021674,False,MIXED,0.08285714285713652,-0.08285714285713652,5.734492975246752,14.087341517408092,104.16666666666741,225.98870056497188,227.27272727272708,270.27027027026975,0.0,0.3352380952381111,-0.19999999999998863,-9.55748829207681,24.14972831555673,-250.00000000000023,-451.97740112994376,-681.8181818181823,-810.8108108108103,-1333.333333333333,0.4300000000000068,-0.10523809523809291,0.0,43.26826323203914,0.0,0.0,0.0,-270.27027027026975,-666.6666666666665,0.2109523809523779,-0.2109523809523779,1.911497658415584,23.143489635741865,0.0,0.0,0.0,-540.5405405405405,-666.6666666666665
0,142000,99.52,99.70476190476191,-0.18476190476191334,0.18476190476191334,-0.5757005666362656,0.4931681420863749,0.4207231450143082,False,MIXED,0.05000000000001137,-0.05000000000001137,0.0,5.024115755627445,20.618556701030855,0.0,0.0,0.0,0.0,0.2242857142857133,-0.14523809523811337,-11.462412837902614,11.053054662379935,-226.8041237113405,-441.9889502762431,-444.444444444444,-789.4736842105266,-666.6666666666665,0.3340476190476238,-0.03547619047620287,-1.9104021396498805,31.651929260450018,-61.855670103092564,-110.49723756906049,0.0,-263.1578947368418,0.0,0.16809523809524762,-0.16809523809524762,-3.820804279300871,13.062700964630025,-61.855670103092564,-220.99447513812208,-222.22222222222254,-789.4736842105266,-666.6666666666665
0,143000,99.57000000000001,99.70476190476191,-0.13476190476190197,0.13476190476190197,-0.2554645415829915,0.49995304408558755,0.42186642617395337,False,MIXED,0.09476190476190993,-0.09476190476190993,-10.507211768077118,-1.0043185698505042,-226.3374485596703,-386.7403314917128,-444.444444444444,-526.3157894736847,-666.6666666666665,0.43142857142856883,0.16190476190476488,-17.193619256853367,26.112282816108667,-370.3703703703709,-662.9834254143651,-888.888888888889,-1052.6315789473683,-1333.333333333333,0.22714285714285154,-0.04238095238095241,-5.731206418950752,17.07341568745635,-123.45679012345734,-220.99447513812208,-222.22222222222254,-526.3157894736847,0.0,0.18619047619047535,-0.0833333333333286,-7.641608558601742,11.047504268353325,-226.3374485596703,-441.9889502762431,-222.22222222222254,-789.4736842105266,-666.6666666666665
0,144000,99.56,99.6,-0.03999999999999204,0.03999999999999204,0.3426393633720615,0.5071741753408822,0.41903458433847063,True,NODE,0.008571428571414685,-0.008571428571414685,-2.8686173264491632,-2.008838891121023,-63.157894736841634,-114.94252873563204,-232.55813953488413,-277.7777777777779,-714.285714285714,0.39666666666666117,0.3166666666666771,-6.693440428380271,33.14584170349466,-126.31578947368438,-229.88505747126408,-232.55813953488413,-555.5555555555558,-714.285714285714,0.008095238095222612,-0.008095238095222612,16.255498183208594,17.075130574528696,315.7894736842115,517.2413793103448,697.6744186046502,555.5555555555558,714.285714285714,0.17095238095237164,0.09095238095238756,1.9124115509661088,19.08396946564972,0.0,-57.47126436781657,0.0,-555.5555555555558,-714.285714285714
0,145000,99.53999999999999,99.57142857142857,-0.031428571428577357,0.031428571428577357,0.41569951826025614,0.518676140086818,0.40874965408960945,True,NODE,0.09904761904763859,0.03619047619048388,-1.9129603060741296,8.036970062286208,-84.74576271186419,-174.4186046511631,-238.09523809523836,-285.71428571428584,0.0,0.24095238095237903,0.17809523809522432,1.9129603060741296,26.120152702431287,42.372881355932094,58.13953488372103,238.09523809523725,0.0,0.0,-0.01666666666665151,0.01666666666665151,26.781444285031153,25.115531444646066,550.8474576271194,872.0930232558133,1309.5238095238094,1428.571428571428,2307.6923076923085,0.0919047619047717,0.02904761904761699,3.825920612148259,13.060076351214533,84.74576271186419,116.27906976744207,238.09523809523725,-285.71428571428584,0.0
0,146000,99.62,99.55238095238094,0.06761904761906123,0.06761904761906123,1.0650214623471892,0.5263861665624181,0.39864656218767874,True,NODE,-0.028095238095261266,-0.028095238095261266,3.8266526356078856,1.0038144950819117,128.20512820512775,236.68639053254336,487.8048780487809,294.1176470588225,769.2307692307687,0.09476190476189572,0.09476190476189572,9.566631589017494,19.07247540654522,256.4102564102555,473.37278106508893,731.7073170731713,588.2352941176472,769.2307692307687,-0.08666666666668732,-0.04857142857143515,26.786568449248538,18.068660911463308,598.2905982905984,1065.0887573964508,1463.4146341463406,1470.5882352941169,1538.4615384615374,-0.14428571428572923,0.009047619047606759,11.479957906821436,-3.0114434852435146,299.14529914529805,473.37278106508893,731.7073170731713,294.1176470588225,769.2307692307687
0,147000,99.63,99.5904761904762,0.03952380952379997,0.03952380952379997,0.8858710000432352,0.5237589763924836,0.3795736762970523,True,NODE,0.2571428571428669,0.2571428571428669,-5.737783303050303,20.074274816821447,-126.58227848101222,-231.21387283236982,-465.11627906976713,-285.71428571428584,-714.285714285714,0.1097619047619105,0.1097619047619105,9.562972171750506,20.57613168724215,168.77637130801705,346.82080924855586,465.11627906976827,571.4285714285717,714.285714285714,-0.16571428571427305,0.08666666666667311,28.688916515253737,12.044564890092424,548.5232067510548,1040.4624277456653,1162.7906976744184,1714.285714285715,1428.571428571428,-0.0019047619047398712,-0.0019047619047398712,-3.8251888687002022,-4.014854963364511,-84.38818565400852,-115.60693641618491,-232.55813953488413,-571.4285714285717,-714.285714285714
0,148000,99.83,99.53333333333333,0.29666666666666686,0.29666666666666686,2.4759261458948623,0.5100139612424774,0.36916985490952997,False,MIXED,0.060000000000002274,0.060000000000002274,0.0,6.01021736952756,21.36752136752129,59.1715976331364,243.90243902439045,0.0,0.0,-0.2042857142857173,-0.2042857142857173,11.482154817721302,-9.01532605429245,256.4102564102555,473.37278106508893,731.7073170731713,588.2352941176472,1538.4615384615374,-0.470952380952383,-0.1223809523809507,38.27384939240286,-9.01532605429245,769.2307692307687,1420.1183431952668,1951.2195121951215,2058.823529411764,3076.923076923077,-0.2771428571428629,-0.2771428571428629,5.741077408860651,-22.037463688270307,128.20512820512775,236.68639053254336,487.8048780487809,0.0,0.0
0,149000,99.89,99.53333333333333,0.35666666666666913,0.35666666666666913,2.7536563084350036,0.48682618901846353,0.3508791070551247,False,MIXED,-0.14714285714286746,-0.14714285714286746,5.741077408860651,-9.009910901992546,106.60980810234477,176.4705882352935,238.09523809523725,294.1176470588225,0.0,-0.38857142857143856,-0.3247619047618997,22.964309635442604,-16.01761938131996,447.76119402984983,764.7058823529406,952.3809523809534,1176.4705882352944,1538.4615384615374,-0.47999999999998977,-0.2333333333333485,40.187541862022336,-8.008809690659424,831.5565031982941,1470.5882352941169,1785.714285714286,2352.9411764705887,3076.923076923077,-0.35666666666666913,-0.35666666666666913,6.697923643670389,-29.031935128641663,149.25373134328402,235.294117647058,238.09523809523725,0.0,0.0
0,150000,99.8,99.5904761904762,0.20952380952380167,0.20952380952380167,1.80384324055744,0.4682865028461863,0.33512353735921885,False,MIXED,-0.04714285714284472,-0.04714285714284472,5.737783303050303,1.0020040080149784,126.58227848101333,231.21387283236982,232.55813953488413,285.7142857142847,769.2307692307687,-0.25761904761903054,-0.1614285714285728,24.863727646553535,-1.0020040080160886,506.3291139240511,809.2485549132955,1046.5116279069764,1428.571428571428,2307.6923076923085,-0.4695238095238068,0.05047619047620344,41.120780338528284,-6.0120240480965315,843.8818565400852,1502.890173410405,1860.4651162790708,2285.7142857142867,3076.923076923077,-0.13809523809523228,-0.13809523809523228,3.8251888687002022,-10.020040080159776,84.3881856540074,173.41040462427682,0.0,-285.71428571428584,0.0
0,151000,99.81,99.64761904761905,0.16238095238095696,0.16238095238095696,1.5017789450060854,0.4566161128688847,0.3261436165751241,False,MIXED,-0.013095238095246486,-0.013095238095246486,3.822995316831168,2.5047590421811705,41.666666666666515,112.99435028248483,227.27272727272708,277.7777777777768,714.285714285714,-0.18142857142858304,-0.14333333333333087,17.203478925738036,-1.001903616871802,333.3333333333344,564.9717514124286,681.8181818181812,833.3333333333326,714.285714285714,-0.42285714285715414,0.09809523809524023,34.40695785147607,-8.015228934976637,666.6666666666665,1129.9435028248595,1363.6363636363646,1944.4444444444441,2142.8571428571418,-0.09000000000000341,-0.09000000000000341,0.0,-9.017132551848439,0.0,0.0,0.0,-277.7777777777779,0.0
0,152000,99.835,99.68571428571428,0.14928571428571047,0.14928571428571047,1.4085922906534216,0.445093915511233,0.31338481396040485,False,MIXED,-0.0569047619047609,-0.0569047619047609,-3.8215343460401563,-9.515700906496116,-41.49377593360981,-111.73184357541888,-222.22222222222254,-270.27027027026975,0.0,-0.27547619047618355,-0.02309523809523739,19.10767173020078,-8.514048179496525,373.4439834024905,670.3910614525132,666.6666666666665,1081.081081081081,666.6666666666665,-0.5033333333333303,0.20476190476190936,33.4384255278497,-17.028096358991938,684.6473029045641,1117.318435754191,1333.333333333333,1891.8918918918926,1333.333333333333,-0.06690476190476602,-0.06690476190476602,-3.8215343460401563,-10.517353633495707,-41.49377593360981,-111.73184357541888,-222.22222222222254,-540.5405405405405,-666.6666666666665
0,153000,99.74,99.64761904761905,0.09238095238094957,0.09238095238094957,1.0715463885135512,0.4408463403562535,0.30970539236763805,True,NODE,-0.124285714285719,-0.060476190476180136,11.468985950491284,-1.0026067776214287,208.3333333333326,338.98305084745675,454.54545454545416,555.5555555555558,0.0,-0.2666666666666657,0.08190476190476659,26.760967217815956,0.0,500.00000000000045,903.9548022598875,1136.3636363636354,1388.8888888888885,1333.333333333333,-0.40047619047619776,0.21571428571429863,39.18570199751503,-1.0026067776214287,770.8333333333339,1355.9322033898313,1704.545454545454,2222.222222222223,1333.333333333333,0.020000000000010232,0.020000000000010232,0.0,2.0052135552428574,-20.833333333333258,0.0,0.0,-277.7777777777779,-666.6666666666665
0,154000,99.72999999999999,99.76190476190476,-0.03190476190476943,0.03190476190476943,0.3434293318236408,0.4397989553071695,0.31140255155739377,True,NODE,-0.016190476190459435,0.016190476190459435,7.637231503578867,6.0162438584177025,163.26530612244872,218.57923497267785,326.08695652173833,526.3157894736836,666.6666666666665,-0.09142857142855121,0.09142857142855121,17.183770883055782,8.02165847789027,367.3469387755102,655.7377049180335,760.8695652173902,1052.6315789473695,1333.333333333333,-0.2816666666666521,0.2816666666666521,26.730310262530477,-1.5040609646044256,530.6122448979589,874.3169398907114,1086.9565217391307,1578.9473684210532,1333.333333333333,0.17047619047619378,0.10666666666665492,-19.09307875894939,-2.0054146194725675,-346.9387755102038,-546.4480874316935,-869.5652173913048,-1315.7894736842102,-1333.333333333333
0,155000,99.79,99.83809523809524,-0.048095238095228865,0.048095238095228865,0.2524865290401218,0.43982301080843966,0.3236410029598729,True,NODE,0.02904761904760278,-0.02904761904760278,-1.907850806066591,1.002104419280947,-40.160642570281624,0.0,-105.26315789473716,-250.00000000000023,-625.0,-0.21190476190477625,0.21190476190477625,16.216731851568245,-5.010522096402514,321.28514056224856,641.7112299465244,736.8421052631579,749.9999999999995,625.0,-0.27142857142858645,0.27142857142858645,17.17065725460376,-10.021044192805029,321.28514056224856,641.7112299465244,736.8421052631579,749.9999999999995,625.0,0.25761904761903054,0.1614285714285728,-24.802060478870125,1.002104419280947,-481.9277108433739,-695.1871657754006,-947.3684210526312,-1750.0000000000005,-1875.0
0,156000,99.8,99.81904761904762,-0.019047619047626085,0.019047619047626085,0.42588258295737197,0.44189442117859057,0.3404266476361191,True,NODE,-0.10714285714284699,0.10714285714284699,5.72464459498212,-5.010020040080443,80.6451612903225,213.90374331550888,212.7659574468077,512.8205128205133,666.6666666666665,-0.2414285714285711,0.2414285714285711,17.17393378494414,-7.01402805611262,322.58064516129,534.7593582887699,638.2978723404253,1025.6410256410265,1333.333333333333,-0.26095238095237505,0.26095238095237505,18.12804121744005,-8.016032064128709,362.9032258064524,641.7112299465244,851.0638297872331,1025.6410256410265,1333.333333333333,0.2557142857143049,0.2176190476190527,-28.62322297490727,-3.0060120240482657,-544.3548387096774,-909.0909090909093,-1063.829787234043,-1538.4615384615386,-1333.333333333333
0,157000,99.75,99.87619047619047,-0.12619047619047308,0.12619047619047308,-0.20721593947383724,0.43808482668976906,0.3486883275074596,False,MIXED,-0.048095238095243076,0.048095238095243076,3.8142462095924756,-1.0025062656637829,80.00000000000007,104.71204188481576,208.3333333333326,0.0,625.0,-0.22785714285714675,0.22785714285714675,14.303423285972894,-8.521303258145485,300.0000000000003,418.8481675392675,625.0,731.7073170731713,625.0,-0.21523809523809234,0.21523809523809234,9.535615523981189,-12.030075187969835,200.00000000000017,314.1361256544495,416.6666666666674,487.8048780487809,625.0,0.2928571428571445,0.040476190476198326,-34.32821588633561,-5.012531328321135,-620.0000000000006,-1047.1204188481674,-1250.0,-1951.2195121951215,-1875.0
0,158000,99.74,99.91428571428571,-0.17428571428571615,0.17428571428571615,-0.48497490711314123,0.43294564714947625,0.3389802096303507,False,MIXED,0.050952380952395515,-0.050952380952395515,1.9063959584397772,7.0182474433533315,79.36507936507908,103.62694300518172,102.04081632652961,243.90243902439045,0.0,-0.13380952380953204,0.13380952380953204,12.391573729864103,-1.0026067776214287,257.93650793650704,414.50777202072464,510.2040816326525,731.7073170731713,0.0,-0.19428571428569796,0.19428571428569796,11.438375750643104,-8.02085422097476,238.09523809523725,414.50777202072464,612.2448979591843,731.7073170731713,0.0,0.28476190476190766,-0.06380952380952465,-30.50233533504865,-2.0052135552439676,-555.5555555555558,-932.6424870466321,-1224.4897959183677,-1707.317073170732,-2352.9411764705887
0,159000,99.81,99.93333333333332,-0.12333333333332064,0.12333333333332064,-0.17147515759770218,0.43056619670827956,0.3167793771642349,False,MIXED,-0.13666666666668448,0.13666666666668448,6.671114076051143,-7.013325318104835,118.11023622047223,205.1282051282044,303.0303030303028,238.09523809523725,0.0,-0.19023809523810087,0.19023809523810087,9.530162965787348,-9.518084360284895,157.48031496062964,205.1282051282044,303.0303030303028,476.1904761904767,0.0,-0.276190476190493,0.276190476190493,7.624130372629878,-20.03807233744159,118.11023622047223,205.1282051282044,303.0303030303028,238.09523809523725,0.0,0.32380952380951555,0.07714285714287428,-32.40255408367476,0.0,-629.9212598425197,-1025.6410256410254,-1313.1313131313127,-1904.7619047619046,-2352.9411764705887
0,160000,99.74,100.0,-0.2600000000000051,0.2600000000000051,-0.9689564941118782,0.42570335421681554,0.2948762046338389,False,MIXED,-0.0004761904761920732,0.0004761904761920732,-0.9523809523814819,-1.0026067776214287,-38.91050583657574,-100.5025125628145,-196.07843137254943,0.0,0.0,-0.0595238095238102,0.0595238095238102,0.9523809523814819,-5.013033888109364,0.0,0.0,0.0,0.0,0.0,-0.125714285714281,0.125714285714281,8.571428571428896,-4.010427110486825,155.64202334630295,301.5075376884413,392.15686274509886,465.11627906976827,588.2352941176472,0.5023809523809604,-0.017619047619049866,-35.23809523809484,15.039101664326981,-603.1128404669262,-1005.0251256281406,-1274.5098039215686,-1860.4651162790697,-1764.7058823529417
0,161000,99.72999999999999,99.99047619047619,-0.2604761904761972,0.2604761904761972,-0.9504187293721171,0.42011806975521626,0.28028826036614796,False,MIXED,-0.09357142857142264,0.09357142857142264,2.8574149919036174,-6.517597513285844,58.59375,101.52284263959422,200.00000000000017,232.55813953488413,0.0,-0.019523809523803948,0.019523809523803948,0.9524716639686126,-1.0027073097362837,39.0625,101.52284263959422,200.00000000000017,0.0,0.0,-0.07714285714286007,0.07714285714286007,5.714829983807235,-2.0054146194725675,117.1875,203.04568527918843,400.00000000000034,232.55813953488413,0.0,0.5247619047619168,0.003809523809522375,-30.47909324697562,22.059560814198242,-546.875,-913.7055837563457,-999.9999999999998,-1627.9069767441856,-1176.4705882352944
0,162000,99.665,100.01904761904763,-0.35404761904761983,0.35404761904761983,-1.4839514415186645,0.41756702670762375,0.263933993637544,False,MIXED,0.04595238095237164,-0.04595238095237164,1.9043991620648626,6.52184819144086,38.83495145631022,100.5025125628145,98.03921568627416,0.0,0.0,0.012619047619054413,-0.012619047619054413,-4.760997905161046,-3.5117644107762747,-97.08737864077665,-100.5025125628145,-196.07843137254943,-227.27272727272708,0.0,-0.0026190476190492973,0.0026190476190492973,4.760997905159936,4.515125670998543,97.08737864077665,201.005025125629,392.15686274509886,227.27272727272708,588.2352941176472,0.8188095238095343,0.11071428571429465,-52.3709769567704,29.599157176540825,-951.4563106796114,-1557.7889447236182,-1960.78431372549,-2727.272727272727,-2352.9411764705887
0,163000,99.72999999999999,100.03809523809524,-0.3080952380952482,0.3080952380952482,-1.1812894489177088,0.41877996649004495,0.25722942897946655,False,MIXED,-0.005476190476173315,0.005476190476173315,-0.9520182787514653,-1.5040609646044256,-19.342359767892113,-99.5024875621886,-97.08737864077665,0.0,0.0,-0.060476190476165925,0.060476190476165925,-0.9520182787514653,-7.018951168153986,-19.342359767892113,0.0,97.08737864077665,0.0,0.0,-0.02738095238093763,0.02738095238093763,-4.760091393755106,-7.520304823022128,-96.71179883945835,-199.00497512437832,-97.08737864077665,-227.27272727272708,0.0,0.8090476190476323,0.19285714285713595,-61.881188118811934,19.05143888498939,-1141.1992263056093,-1890.5472636815923,-2233.009708737864,-2954.545454545454,-2941.1764705882347
0,164000,99.715,100.02857142857142,-0.3135714285714215,0.3135714285714215,-1.1853754138573742,0.4201147269007014,0.2527896186484817,False,MIXED,-0.00595238095239381,0.00595238095239381,-1.9042178425210388,-2.507145364287755,-38.75968992248069,0.0,0.0,-227.27272727272708,0.0,-0.0859523809523921,0.0859523809523921,-1.9042178425210388,-10.530010530011014,-38.75968992248069,0.0,0.0,-227.27272727272708,0.0,0.040238095238109395,-0.040238095238109395,-9.521089212606304,-5.515719801434393,-155.03875968992276,-201.0050251256279,-196.07843137254943,-454.54545454545416,0.0,0.7764285714285677,0.14928571428572468,-57.126535275635604,20.558591987163144,-1065.8914728682166,-1708.5427135678387,-2156.8627450980393,-2954.545454545454,-2352.9411764705887
