day,ts,K,spot,mid,poly_iv,svi_iv,poly_fair,svi_fair,fair_diff
0,360000,5400,5283.0,26.5,0.01225,0.01131,28.24,23.82,-4.42
0,360000,5500,5283.0,11.5,0.01282,0.01237,12.2,10.84,-1.36
0,360000,6000,5283.0,0.5,0.01841,0.02024,0.57,1.24,0.67
0,360000,6500,5283.0,0.5,0.02775,0.02711,0.47,0.37,-0.1
0,370000,4000,5277.0,1277.0,0.01347,0.01471,1277.0,1277.0,0.0
0,370000,4500,5277.0,777.0,0.01041,0.0096,777.0,777.0,-0.0
0,370000,5000,5277.0,281.5,0.01105,0.00966,279.43,278.1,-1.33
0,370000,5100,5277.0,193.5,0.01153,0.01055,188.98,185.99,-2.99
0,370000,5200,5277.0,117.5,0.0121,0.0116,115.01,112.37,-2.64
0,370000,5300,5277.0,61.5,0.01277,0.01275,63.51,63.39,-0.12
0,370000,5400,5277.0,25.0,0.01354,0.01397,32.78,34.91,2.13
0,370000,5500,5277.0,11.5,0.01438,0.01521,16.44,19.4,2.96
0,370000,6000,5277.0,0.5,0.0197,0.02117,0.94,1.63,0.68
0,370000,6500,5277.0,0.5,0.02652,0.02626,0.28,0.25,-0.03
0,380000,4000,5270.5,1270.5,0.01348,0.01487,1270.5,1270.5,0.0
0,380000,4500,5270.5,770.5,0.0104,0.00976,770.5,770.5,-0.0
0,380000,5000,5270.5,275.5,0.01106,0.00987,273.19,271.91,-1.28
0,380000,5100,5270.5,188.5,0.01154,0.01075,183.44,180.88,-2.55
0,380000,5200,5270.5,112.5,0.01213,0.0118,110.74,109.01,-1.74
0,380000,5300,5270.5,58.5,0.01281,0.01296,60.71,61.58,0.86
0,380000,5400,5270.5,24.0,0.01358,0.01417,31.18,34.05,2.87
0,380000,5500,5270.5,10.5,0.01443,0.01542,15.61,19.04,3.43
0,380000,6000,5270.5,0.5,0.01981,0.02141,0.91,1.65,0.74
0,380000,6500,5270.5,0.5,0.0267,0.02655,0.28,0.27,-0.02
0,390000,4000,5266.5,1266.5,0.01303,0.01261,1266.5,1266.5,0.0
0,390000,5000,5266.5,271.5,0.01076,0.00692,268.97,266.6,-2.37
0,390000,5100,5266.5,185.0,0.01128,0.00934,179.11,173.3,-5.82
0,390000,5200,5266.5,109.5,0.01189,0.01139,106.81,104.14,-2.67
0,390000,5300,5266.5,57.0,0.0126,0.01317,57.75,60.96,3.21
0,390000,5400,5266.5,22.5,0.01341,0.01474,29.31,35.63,6.32
0,390000,5500,5266.5,9.5,0.0143,0.01615,14.57,20.99,6.41
0,390000,6000,5266.5,0.5,0.01988,0.02171,0.9,1.75,0.86
0,390000,6500,5266.5,0.5,0.027,0.02582,0.3,0.19,-0.12
0,400000,4000,5259.5,1259.5,0.01301,0.01301,1259.5,1259.5,0.0
0,400000,5000,5259.5,265.0,0.0108,0.00704,262.3,259.64,-2.65
0,400000,5100,5259.5,179.0,0.01132,0.0096,173.32,167.79,-5.53
0,400000,5200,5259.5,105.5,0.01195,0.01168,102.54,101.09,-1.45
0,400000,5300,5259.5,54.0,0.01267,0.01345,55.1,59.49,4.39
0,400000,5400,5259.5,21.0,0.01349,0.01499,27.88,34.91,7.03
0,400000,5500,5259.5,9.5,0.01439,0.01638,13.87,20.6,6.73
0,400000,6000,5259.5,0.5,0.02003,0.02181,0.88,1.69,0.81
0,400000,6500,5259.5,0.5,0.02722,0.02583,0.31,0.17,-0.14
0,410000,4000,5270.5,1270.5,0.01348,0.01419,1270.5,1270.5,0.0
0,410000,4500,5270.5,770.5,0.0104,0.00863,770.5,770.5,-0.0
0,410000,5000,5270.5,275.5,0.01106,0.00868,273.16,271.1,-2.07
0,410000,5100,5270.5,188.5,0.01155,0.00965,183.38,177.66,-5.72
0,410000,5200,5270.5,112.5,0.01213,0.01078,110.65,103.52,-7.12
0,410000,5300,5270.5,58.5,0.01282,0.01201,60.62,55.98,-4.64
0,410000,5400,5270.5,23.5,0.01359,0.01329,31.1,29.69,-1.41
0,410000,5500,5270.5,10.5,0.01444,0.01459,15.56,16.05,0.49
0,410000,6000,5270.5,0.5,0.01984,0.02081,0.91,1.32,0.41
0,410000,6500,5270.5,0.5,0.02675,0.02613,0.28,0.22,-0.06
0,420000,4000,5262.5,1262.5,0.01685,0.01737,1262.5,1262.5,0.0
0,420000,4500,5262.5,763.0,0.01283,0.01563,762.5,762.51,0.01
0,420000,5000,5262.5,268.0,0.0126,0.01396,268.02,270.9,2.89
0,420000,5100,5262.5,181.5,0.01291,0.01365,181.59,184.5,2.91
0,420000,5200,5262.5,108.0,0.01332,0.01334,111.81,111.94,0.13
0,420000,5300,5262.5,55.5,0.01383,0.01306,62.86,58.5,-4.37
0,420000,5400,5262.5,22.0,0.01443,0.01282,32.95,25.51,-7.44
0,420000,5500,5262.5,9.5,0.01512,0.01265,16.6,9.14,-7.46
0,420000,6000,5262.5,0.5,0.01969,0.01874,0.78,0.51,-0.27
0,420000,6500,5262.5,0.5,0.0258,0.02846,0.17,0.49,0.32
0,430000,4000,5248.0,1249.5,0.04201,0.04093,1249.67,1249.36,-0.32
0,430000,4500,5248.0,749.0,0.02239,0.02577,748.61,749.84,1.23
0,430000,5000,5248.0,256.0,0.01374,0.01229,257.18,253.93,-3.25
0,430000,5100,5248.0,171.0,0.01305,0.01115,170.47,163.01,-7.46
0,430000,5200,5248.0,99.5,0.01267,0.01089,99.15,89.37,-9.77
0,430000,5300,5248.0,50.0,0.01257,0.01143,49.7,43.36,-6.33
0,430000,5400,5248.0,19.0,0.01274,0.0125,21.86,20.86,-0.99
0,430000,5500,5248.0,8.0,0.01316,0.01388,8.95,10.86,1.91
0,430000,6000,5248.0,0.5,0.01865,0.0215,0.41,1.35,0.94
0,430000,6500,5248.0,0.5,0.02876,0.028,0.48,0.37,-0.12
0,440000,4000,5244.0,1244.0,0.01338,0.01439,1244.0,1244.0,0.0
0,440000,4500,5244.0,744.0,0.01018,0.00867,744.0,744.0,-0.0
0,440000,5000,5244.0,251.0,0.01093,0.00892,247.7,245.24,-2.46
0,440000,5100,5244.0,166.0,0.01145,0.00996,160.81,155.43,-5.38
0,440000,5200,5244.0,96.5,0.01207,0.01117,93.37,88.37,-5.0
0,440000,5300,5244.0,47.5,0.0128,0.01247,49.37,47.55,-1.82
0,440000,5400,5244.0,17.5,0.01362,0.01382,24.7,25.54,0.85
0,440000,5500,5244.0,7.5,0.01453,0.01518,12.21,14.14,1.92
0,440000,6000,5244.0,0.5,0.02025,0.02159,0.8,1.33,0.53
0,440000,6500,5244.0,0.5,0.02757,0.027,0.3,0.24,-0.06
0,450000,4000,5244.5,1249.5,0.05003,0.04819,1250.27,1249.04,-1.23
0,450000,4500,5244.5,748.5,0.02583,0.03109,746.4,750.53,4.13
0,450000,5000,5244.5,252.5,0.01456,0.01409,256.15,254.88,-1.27
0,450000,5100,5244.5,167.5,0.01354,0.0118,169.67,162.55,-7.12
0,450000,5200,5244.5,97.0,0.01287,0.01045,98.03,84.68,-13.35
0,450000,5300,5244.5,48.0,0.01253,0.01021,48.04,35.36,-12.68
0,450000,5400,5244.5,17.5,0.01252,0.01095,20.15,14.08,-6.07
0,450000,5500,5244.5,7.5,0.0128,0.01232,7.69,6.6,-1.09
0,450000,6000,5244.5,0.5,0.0182,0.02124,0.31,1.18,0.87
0,450000,6500,5244.5,0.5,0.02907,0.02896,0.51,0.5,-0.02
0,460000,4000,5236.5,1236.5,0.01674,0.01775,1236.5,1236.5,0.0
0,460000,4500,5236.5,737.0,0.01259,0.0155,736.5,736.51,0.01
0,460000,5000,5236.5,244.0,0.01242,0.01347,243.57,246.09,2.52
0,460000,5100,5236.5,160.0,0.01277,0.01314,160.13,161.74,1.61
0,460000,5200,5236.5,92.5,0.01322,0.01288,95.23,93.29,-1.94
0,460000,5300,5236.5,45.0,0.01378,0.0127,51.76,45.89,-5.87
0,460000,5400,5236.5,16.0,0.01443,0.01267,26.41,19.15,-7.26
0,460000,5500,5236.5,6.5,0.01517,0.01287,13.1,7.13,-5.98
0,460000,6000,5236.5,0.5,0.02008,0.01986,0.68,0.62,-0.06
0,460000,6500,5236.5,0.5,0.02661,0.02889,0.19,0.45,0.26
0,470000,5000,5230.5,238.0,0.01279,0.0142,238.95,242.71,3.76
0,470000,5100,5230.5,155.0,0.01232,0.01254,153.51,154.47,0.96
0,470000,5200,5230.5,88.5,0.01214,0.0114,85.59,81.45,-4.14
0,470000,5300,5230.5,43.0,0.01222,0.01102,41.05,34.71,-6.34
0,470000,5400,5230.5,14.5,0.01255,0.0115,17.52,13.69,-3.83
0,470000,5500,5230.5,6.5,0.01312,0.01267,7.16,6.2,-0.96
0,470000,6000,5230.5,0.5,0.01913,0.02129,0.41,1.04,0.63
0,470000,6500,5230.5,0.5,0.02947,0.02866,0.52,0.39,-0.13
0,480000,4000,5242.5,1242.5,0.01301,0.01311,1242.5,1242.5,0.0
0,480000,5000,5242.5,249.0,0.01072,0.00661,245.91,242.63,-3.28
0,480000,5100,5242.5,164.5,0.01127,0.00941,158.79,152.24,-6.55
0,480000,5200,5242.5,95.5,0.01192,0.01163,91.45,89.82,-1.63
0,480000,5300,5242.5,47.0,0.01268,0.01349,47.92,52.41,4.49
0,480000,5400,5242.5,17.0,0.01353,0.01512,23.81,30.77,6.96
0,480000,5500,5242.5,7.5,0.01447,0.01656,11.74,18.26,6.52
0,480000,6000,5242.5,0.5,0.02035,0.02221,0.81,1.59,0.79
0,480000,6500,5242.5,0.5,0.02785,0.02637,0.32,0.18,-0.14
0,490000,4000,5239.5,1239.5,0.01337,0.01385,1239.5,1239.5,0.0
0,490000,4500,5239.5,739.5,0.01018,0.0073,739.5,739.5,-0.0
0,490000,5000,5239.5,247.0,0.01095,0.00723,243.43,239.81,-3.62
0,490000,5100,5239.5,162.0,0.01148,0.0085,157.14,146.84,-10.3
0,490000,5200,5239.5,93.5,0.01212,0.00992,90.69,78.54,-12.15
0,490000,5300,5239.5,46.0,0.01286,0.01142,47.71,39.89,-7.82
0,490000,5400,5239.5,16.5,0.01369,0.01293,23.8,20.65,-3.15
0,490000,5500,5239.5,7.5,0.01461,0.01442,11.77,11.24,-0.53
0,490000,6000,5239.5,0.5,0.0204,0.02123,0.79,1.1,0.3
0,490000,6500,5239.5,0.5,0.0278,0.0268,0.31,0.21,-0.1
0,500000,4000,5249.5,1249.5,0.01681,0.01763,1249.5,1249.5,0.0
0,500000,4500,5249.5,750.0,0.01274,0.01564,749.5,749.51,0.01
0,500000,5000,5249.5,256.0,0.01256,0.01379,255.74,258.5,2.76
0,500000,5100,5249.5,170.5,0.01289,0.01346,170.76,173.09,2.33
0,500000,5200,5249.5,99.5,0.01333,0.01317,103.38,102.48,-0.9
0,500000,5300,5249.5,50.0,0.01387,0.01293,57.18,51.95,-5.24
0,500000,5400,5249.5,18.5,0.0145,0.01278,29.59,22.08,-7.51
0,500000,5500,5249.5,8.5,0.01522,0.01278,14.8,8.0,-6.8
0,500000,6000,5249.5,0.5,0.01998,0.01943,0.73,0.58,-0.16
0,500000,6500,5249.5,0.5,0.02633,0.02877,0.18,0.47,0.29
0,510000,4000,5228.5,1228.5,0.01337,0.01638,1228.5,1228.5,0.0
0,510000,4500,5228.5,728.5,0.01013,0.01139,728.5,728.5,0.0
0,510000,5000,5228.5,236.5,0.01093,0.01163,233.05,234.41,1.36
0,510000,5100,5228.5,154.0,0.01147,0.01249,148.25,152.55,4.3
0,510000,5200,5228.5,87.5,0.01213,0.01353,84.21,92.09,7.88
0,510000,5300,5228.5,42.0,0.01288,0.01468,43.7,53.39,9.69
0,510000,5400,5228.5,14.5,0.01373,0.0159,21.61,30.78,9.17
0,510000,5500,5228.5,6.5,0.01467,0.01717,10.66,18.06,7.41
0,510000,6000,5228.5,0.5,0.02059,0.02337,0.75,2.01,1.25
0,510000,6500,5228.5,0.5,0.02814,0.0288,0.31,0.4,0.09
0,520000,4000,5244.5,1244.5,0.01302,0.01316,1244.5,1244.5,-0.0
0,520000,5000,5244.5,251.0,0.01076,0.0067,247.82,244.63,-3.19
0,520000,5100,5244.5,166.0,0.0113,0.00949,160.45,154.14,-6.31
0,520000,5200,5244.5,96.5,0.01196,0.0117,92.68,91.24,-1.44
0,520000,5300,5244.5,48.0,0.01271,0.01355,48.7,53.32,4.62
0,520000,5400,5244.5,17.5,0.01356,0.01516,24.24,31.29,7.05
0,520000,5500,5244.5,7.5,0.0145,0.0166,11.96,18.54,6.58
0,520000,6000,5244.5,0.5,0.02038,0.02222,0.81,1.6,0.79
0,520000,6500,5244.5,0.5,0.02785,0.02636,0.32,0.17,-0.14
0,530000,4000,5257.5,1257.5,0.01339,0.01354,1257.5,1257.5,0.0
0,530000,4500,5257.5,757.5,0.01019,0.00709,757.5,757.5,-0.0
0,530000,5000,5257.5,263.0,0.01091,0.00723,260.41,257.68,-2.73
0,530000,5100,5257.5,176.5,0.01142,0.00845,171.65,162.75,-8.9
0,530000,5200,5257.5,104.5,0.01204,0.00981,101.2,89.3,-11.9
0,530000,5300,5257.5,53.0,0.01276,0.01123,54.14,45.62,-8.52
0,530000,5400,5257.5,19.5,0.01357,0.01268,27.25,23.34,-3.9
0,530000,5500,5257.5,8.5,0.01447,0.01413,13.48,12.44,-1.04
0,530000,6000,5257.5,0.5,0.02014,0.02079,0.84,1.09,0.25
0,530000,6500,5257.5,0.5,0.02738,0.02633,0.3,0.19,-0.1
0,540000,4000,5243.5,1243.5,0.01682,0.01773,1243.5,1243.5,0.0
0,540000,4500,5243.5,744.0,0.01274,0.01566,743.5,743.51,0.01
0,540000,5000,5243.5,251.0,0.01258,0.01374,250.18,252.88,2.7
0,540000,5100,5243.5,166.0,0.01292,0.01341,165.96,168.03,2.07
0,540000,5200,5243.5,95.5,0.01336,0.01313,99.75,98.44,-1.31
0,540000,5300,5243.5,48.0,0.01391,0.0129,54.8,49.28,-5.52
0,540000,5400,5243.5,17.0,0.01455,0.01279,28.21,20.75,-7.46
0,540000,5500,5243.5,7.5,0.01528,0.01286,14.07,7.55,-6.52
0,540000,6000,5243.5,0.5,0.0201,0.01966,0.71,0.59,-0.12
0,540000,6500,5243.5,0.5,0.02653,0.02896,0.18,0.46,0.28
0,550000,4000,5242.5,1242.5,0.0168,0.01778,1242.5,1242.5,0.0
0,550000,4500,5242.5,743.0,0.01265,0.0156,742.5,742.51,0.01
0,550000,5000,5242.5,249.0,0.01248,0.01361,249.04,251.62,2.58
0,550000,5100,5242.5,164.5,0.01283,0.01327,164.75,166.62,1.87
0,550000,5200,5242.5,95.5,0.01328,0.01299,98.63,97.05,-1.58
0,550000,5300,5242.5,47.0,0.01383,0.01279,53.92,48.22,-5.7
0,550000,5400,5242.5,17.0,0.01448,0.01272,27.63,20.22,-7.41
0,550000,5500,5242.5,7.5,0.01522,0.01286,13.74,7.44,-6.3
0,550000,6000,5242.5,0.5,0.02012,0.01983,0.7,0.62,-0.08
0,550000,6500,5242.5,0.5,0.02664,0.02894,0.19,0.46,0.27
0,560000,5000,5236.5,243.0,0.01268,0.0141,243.96,247.5,3.54
0,560000,5100,5236.5,159.0,0.01226,0.01247,157.64,158.52,0.89
0,560000,5200,5236.5,91.5,0.01211,0.01136,88.55,84.42,-4.13
0,560000,5300,5236.5,45.0,0.01222,0.01103,42.84,36.49,-6.36
0,560000,5400,5236.5,15.5,0.01258,0.01155,18.46,14.59,-3.87
0,560000,5500,5236.5,7.0,0.01317,0.01274,7.61,6.64,-0.97
0,560000,6000,5236.5,0.5,0.0192,0.02133,0.43,1.06,0.63
0,560000,6500,5236.5,0.5,0.02946,0.02867,0.51,0.39,-0.12
0,570000,4000,5249.5,1249.5,0.01685,0.01768,1249.5,1249.5,0.0
0,570000,4500,5249.5,750.0,0.01279,0.0157,749.5,749.51,0.01
0,570000,5000,5249.5,256.0,0.01263,0.01386,255.76,258.52,2.76
0,570000,5100,5249.5,170.5,0.01296,0.01353,170.8,173.13,2.33
0,570000,5200,5249.5,100.5,0.0134,0.01324,103.45,102.55,-0.9
0,570000,5300,5249.5,50.0,0.01394,0.013,57.25,52.03,-5.22
0,570000,5400,5249.5,18.0,0.01458,0.01285,29.65,22.14,-7.51
0,570000,5500,5249.5,8.5,0.0153,0.01285,14.84,8.02,-6.82
0,570000,6000,5249.5,0.5,0.02007,0.0195,0.73,0.57,-0.16
0,570000,6500,5249.5,0.5,0.02643,0.02892,0.18,0.47,0.29
0,580000,4000,5244.5,1244.5,0.01686,0.01773,1244.5,1244.5,0.0
0,580000,4500,5244.5,745.0,0.01275,0.01569,744.5,744.51,0.01
0,580000,5000,5244.5,252.0,0.01258,0.01379,251.04,253.8,2.77
0,580000,5100,5244.5,166.5,0.01292,0.01345,166.62,168.83,2.22
0,580000,5200,5244.5,96.5,0.01337,0.01316,100.17,99.02,-1.14
0,580000,5300,5244.5,48.0,0.01391,0.01292,55.01,49.57,-5.44
0,580000,5400,5244.5,16.5,0.01455,0.01278,28.29,20.78,-7.51
0,580000,5500,5244.5,7.5,0.01528,0.01281,14.09,7.46,-6.64
0,580000,6000,5244.5,0.5,0.02012,0.01963,0.71,0.57,-0.13
0,580000,6500,5244.5,0.5,0.02656,0.02904,0.18,0.47,0.29
0,590000,4000,5244.5,1244.5,0.01685,0.01777,1244.5,1244.5,0.0
0,590000,4500,5244.5,745.0,0.01268,0.01565,744.5,744.51,0.01
0,590000,5000,5244.5,251.0,0.01249,0.01368,250.83,253.52,2.69
0,590000,5100,5244.5,166.0,0.01283,0.01334,166.23,168.33,2.11
0,590000,5200,5244.5,96.5,0.01328,0.01305,99.66,98.37,-1.3
0,590000,5300,5244.5,48.0,0.01384,0.01282,54.53,48.97,-5.57
0,590000,5400,5244.5,16.5,0.01448,0.0127,27.94,20.43,-7.51
0,590000,5500,5244.5,7.5,0.01522,0.01278,13.87,7.36,-6.52
0,590000,6000,5244.5,0.5,0.02011,0.01974,0.7,0.6,-0.1
0,590000,6500,5244.5,0.5,0.02663,0.02902,0.19,0.46,0.28
0,600000,4500,5246.0,746.0,0.01213,0.01355,746.0,746.0,0.0
0,600000,5000,5246.0,253.0,0.01111,0.00965,249.69,247.78,-1.91
0,600000,5100,5246.0,167.0,0.01143,0.01014,161.91,157.37,-4.54
0,600000,5200,5246.0,97.5,0.0119,0.01102,92.9,88.13,-4.78
0,600000,5300,5246.0,48.0,0.01251,0.01217,47.77,45.92,-1.85
0,600000,5400,5246.0,16.5,0.01325,0.01348,22.94,23.91,0.97
0,600000,5500,5246.0,7.5,0.01412,0.01488,10.85,13.01,2.16
0,600000,6000,5246.0,0.5,0.02012,0.02185,0.71,1.37,0.66
0,600000,6500,5246.0,0.5,0.0284,0.02781,0.37,0.3,-0.07
0,610000,4000,5237.5,1237.5,0.01681,0.01788,1237.5,1237.5,0.0
0,610000,4500,5237.5,738.0,0.01267,0.01563,737.5,737.51,0.01
0,610000,5000,5237.5,245.0,0.01254,0.0136,244.46,246.96,2.5
0,610000,5100,5237.5,161.0,0.01289,0.01327,160.87,162.49,1.62
0,610000,5200,5237.5,92.5,0.01335,0.013,95.77,93.86,-1.92
0,610000,5300,5237.5,45.0,0.01391,0.01283,52.11,46.24,-5.87
0,610000,5400,5237.5,15.5,0.01457,0.0128,26.62,19.33,-7.29
0,610000,5500,5237.5,7.0,0.01532,0.01299,13.21,7.19,-6.02
0,610000,6000,5237.5,0.5,0.02027,0.02005,0.69,0.62,-0.06
0,610000,6500,5237.5,0.5,0.02685,0.02916,0.19,0.45,0.26
0,620000,4000,5227.0,1227.0,0.01338,0.0128,1227.0,1227.0,-0.0
0,620000,4500,5227.0,727.0,0.0101,0.00491,727.0,727.0,-0.0
0,620000,5000,5227.0,235.0,0.01092,0.00415,231.47,227.0,-4.47
0,620000,5100,5227.0,152.0,0.01147,0.00599,146.69,129.4,-17.29
0,620000,5200,5227.0,86.5,0.01213,0.00782,82.88,58.97,-23.91
0,620000,5300,5227.0,41.0,0.0129,0.0096,42.76,25.83,-16.93
0,620000,5400,5227.0,13.5,0.01376,0.01133,21.03,12.19,-8.84
0,620000,5500,5227.0,6.5,0.01472,0.013,10.34,6.34,-4.0
0,620000,6000,5227.0,0.5,0.02073,0.02034,0.74,0.63,-0.11
0,620000,6500,5227.0,0.5,0.02841,0.02618,0.32,0.13,-0.19
0,630000,4000,5225.5,1225.5,0.01339,0.01523,1225.5,1225.5,0.0
0,630000,4500,5225.5,725.5,0.01011,0.00972,725.5,725.5,-0.0
0,630000,5000,5225.5,234.0,0.01094,0.00991,230.1,228.4,-1.7
0,630000,5100,5225.5,151.0,0.0115,0.01091,145.59,143.2,-2.39
0,630000,5200,5225.5,85.5,0.01216,0.01209,82.15,81.73,-0.41
0,630000,5300,5225.5,40.5,0.01293,0.01337,42.35,44.7,2.35
0,630000,5400,5225.5,13.0,0.0138,0.01472,20.83,24.55,3.72
0,630000,5500,5225.5,6.5,0.01476,0.01609,10.24,13.91,3.67
0,630000,6000,5225.5,0.5,0.02078,0.02263,0.74,1.46,0.72
0,630000,6500,5225.5,0.5,0.02845,0.02819,0.31,0.28,-0.03
0,640000,4000,5231.5,1232.0,0.03747,0.03641,1232.1,1231.95,-0.15
0,640000,4500,5231.5,732.0,0.02026,0.02353,731.75,732.45,0.7
0,640000,5000,5231.5,239.5,0.01316,0.01182,240.39,237.36,-3.02
0,640000,5100,5231.5,156.0,0.01269,0.01091,155.26,148.0,-7.27
0,640000,5200,5231.5,89.0,0.01251,0.01086,87.47,78.33,-9.14
0,640000,5300,5231.5,43.0,0.01258,0.01156,42.61,37.24,-5.37
0,640000,5400,5231.5,14.5,0.01291,0.01277,18.51,18.0,-0.52
0,640000,5500,5231.5,6.5,0.01347,0.01425,7.67,9.55,1.87
0,640000,6000,5231.5,0.5,0.01934,0.02206,0.41,1.26,0.85
0,640000,6500,5231.5,0.5,0.02945,0.02858,0.47,0.34,-0.12
0,650000,4000,5230.0,1230.0,0.0134,0.01623,1230.0,1230.0,0.0
0,650000,4500,5230.0,730.0,0.01014,0.01102,730.0,730.0,0.0
0,650000,5000,5230.0,238.0,0.01097,0.01098,234.33,234.35,0.02
0,650000,5100,5230.0,155.0,0.01152,0.01189,149.17,150.68,1.51
0,650000,5200,5230.0,88.0,0.01218,0.01299,84.71,89.22,4.51
0,650000,5300,5230.0,42.0,0.01294,0.01421,43.9,50.7,6.8
0,650000,5400,5230.0,14.0,0.0138,0.01551,21.66,28.76,7.1
0,650000,5500,5230.0,6.5,0.01475,0.01684,10.66,16.7,6.04
0,650000,6000,5230.0,0.5,0.02073,0.02321,0.75,1.81,1.06
0,650000,6500,5230.0,0.5,0.02835,0.02863,0.31,0.34,0.03
0,660000,4000,5239.5,1239.5,0.01339,0.01407,1239.5,1239.5,0.0
0,660000,4500,5239.5,739.5,0.01021,0.00758,739.5,739.5,-0.0
0,660000,5000,5239.5,247.0,0.01102,0.00761,243.34,239.92,-3.42
0,660000,5100,5239.5,162.0,0.01156,0.00885,156.95,147.59,-9.36
0,660000,5200,5239.5,93.5,0.01221,0.01026,90.44,79.75,-10.7
0,660000,5300,5239.5,46.0,0.01296,0.01174,47.49,40.91,-6.58
0,660000,5400,5239.5,15.5,0.01381,0.01324,23.65,21.33,-2.32
0,660000,5500,5239.5,7.5,0.01475,0.01474,11.68,11.65,-0.02
0,660000,6000,5239.5,0.5,0.02062,0.0216,0.79,1.15,0.36
0,660000,6500,5239.5,0.5,0.02811,0.02725,0.3,0.22,-0.09
0,670000,4000,5238.0,1238.0,0.01338,0.01582,1238.0,1238.0,0.0
0,670000,4500,5238.0,738.0,0.01015,0.01055,738.0,738.0,0.0
0,670000,5000,5238.0,245.0,0.01096,0.01076,241.81,241.49,-0.32
0,670000,5100,5238.0,161.0,0.0115,0.01168,155.48,156.14,0.67
0,670000,5200,5238.0,91.5,0.01216,0.01277,89.2,92.57,3.37
0,670000,5300,5238.0,45.0,0.01292,0.01398,46.62,52.37,5.75
0,670000,5400,5238.0,15.5,0.01377,0.01526,23.12,29.44,6.32
0,670000,5500,5238.0,7.5,0.01471,0.01656,11.39,16.9,5.51
0,670000,6000,5238.0,0.5,0.02064,0.02292,0.78,1.76,0.98
0,670000,6500,5238.0,0.5,0.02821,0.02843,0.31,0.34,0.03
0,680000,4000,5239.0,1240.5,0.04323,0.04151,1240.92,1240.38,-0.53
0,680000,4500,5239.0,741.0,0.02308,0.02764,739.74,741.82,2.08
0,680000,5000,5239.0,248.0,0.01414,0.01374,249.54,248.5,-1.04
0,680000,5100,5239.0,163.0,0.01343,0.012,164.04,158.21,-5.83
0,680000,5200,5239.0,93.5,0.01302,0.01114,94.46,84.18,-10.28
0,680000,5300,5239.0,46.0,0.0129,0.01123,46.85,37.94,-8.91
0,680000,5400,5239.0,15.5,0.01305,0.01209,20.39,16.69,-3.7
0,680000,5500,5239.0,7.5,0.01347,0.01345,8.28,8.23,-0.05
0,680000,6000,5239.0,0.5,0.01899,0.02174,0.37,1.19,0.81
0,680000,6500,5239.0,0.5,0.02925,0.02885,0.45,0.39,-0.06
0,690000,4000,5248.5,1248.5,0.01307,0.01312,1248.5,1248.5,0.0
0,690000,5000,5248.5,255.0,0.01079,0.00668,251.49,248.6,-2.88
0,690000,5100,5248.5,169.5,0.01134,0.00947,163.39,157.21,-6.18
0,690000,5200,5248.5,98.5,0.01199,0.0117,94.59,92.99,-1.6
0,690000,5300,5248.5,48.5,0.01275,0.01358,49.7,54.2,4.5
0,690000,5400,5248.5,16.5,0.01361,0.01521,24.68,31.72,7.04
0,690000,5500,5248.5,7.5,0.01456,0.01667,12.13,18.74,6.62
0,690000,6000,5248.5,0.5,0.02048,0.02237,0.8,1.6,0.79
0,690000,6500,5248.5,0.5,0.02802,0.02656,0.31,0.17,-0.14
0,700000,4000,5250.5,1250.5,0.01302,0.01308,1250.5,1250.5,0.0
0,700000,5000,5250.5,256.0,0.01074,0.00652,253.32,250.58,-2.74
0,700000,5100,5250.5,171.0,0.01129,0.00935,164.86,158.59,-6.26
0,700000,5200,5250.5,99.5,0.01195,0.01161,95.55,93.7,-1.85
0,700000,5300,5250.5,49.0,0.01271,0.01351,50.22,54.57,4.35
0,700000,5400,5250.5,17.5,0.01358,0.01516,24.94,31.93,7.0
0,700000,5500,5250.5,8.0,0.01453,0.01663,12.25,18.88,6.63
0,700000,6000,5250.5,0.5,0.02048,0.02237,0.82,1.62,0.81
0,700000,6500,5250.5,0.5,0.02805,0.0266,0.32,0.18,-0.14
0,710000,4000,5250.5,1250.5,0.01302,0.01293,1250.5,1250.5,0.0
0,710000,5000,5250.5,256.0,0.01067,0.00631,253.22,250.55,-2.66
0,710000,5100,5250.5,170.5,0.01122,0.00912,164.59,157.93,-6.66
0,710000,5200,5250.5,98.5,0.01188,0.01141,95.15,92.61,-2.53
0,710000,5300,5250.5,49.0,0.01265,0.01335,49.83,53.66,3.83
0,710000,5400,5250.5,17.0,0.01352,0.01504,24.65,31.34,6.69
0,710000,5500,5250.5,8.0,0.01447,0.01654,12.07,18.54,6.47
0,710000,6000,5250.5,0.5,0.02046,0.0224,0.81,1.63,0.82
0,710000,6500,5250.5,0.5,0.02809,0.0267,0.32,0.18,-0.14
0,720000,4000,5252.5,1252.5,0.01302,0.01308,1252.5,1252.5,0.0
0,720000,5000,5252.5,258.0,0.01074,0.00653,255.21,252.57,-2.64
0,720000,5100,5252.5,172.0,0.01129,0.00935,166.48,160.31,-6.17
0,720000,5200,5252.5,100.5,0.01195,0.0116,96.73,94.86,-1.87
0,720000,5300,5252.5,50.0,0.01272,0.0135,50.95,55.27,4.32
0,720000,5400,5252.5,17.5,0.01358,0.01516,25.33,32.33,7.01
0,720000,5500,5252.5,8.5,0.01453,0.01663,12.45,19.11,6.66
0,720000,6000,5252.5,0.5,0.02048,0.02237,0.82,1.63,0.81
